wkt_geom;fid;id_parcelle;id_observateur;year;doy_lambda;lambda;longitude;latitude
Point (846105.00031348085030913 6443536.40072148479521275);1119;8d800a15-aa1c-23e3-7a39-e751f89f6bd6;42cf3032-7483-44ba-a405-b6f8dafdfc4d;2022;247.62100794185545;0.05534638366939261;846105.0003134809;6443536.400721485
Point (973732.78414865920785815 6259080.24279098212718964);1121;dabda08e-c77b-a92b-bfc4-f0b792c2453e;e121d121-700b-4693-b2d6-9623c33a98d2;2022;181.349673286579;0.07017918827753694;973732.7841486592;6259080.242790982
Point (818977.61528575781267136 6311856.5516869630664587);1122;b47a486f-cc2a-d0f2-d930-ddaab99bb896;a73c5c1dba696f08;2022;175.35773708543945;0.06751693879907515;818977.6152857578;6311856.551686963
Point (801636.06764779903460294 6284774.99818710051476955);1123;5b7461f5-cdc1-6a39-fc30-72be54c45e31;645fcadc-5a18-4348-860a-dc378a56b2c3;2022;188.32541911386096;0.03995121664572107;801636.067647799;6284774.9981871005
Point (695660.17021907237358391 6253772.01257996633648872);1124;692850df-b8e4-1659-2e48-48b24eafc3be;5156578b-964e-4ca0-a2a6-bf87903bd7ef;2022;165.02374291446137;0.09393135205396479;695660.1702190724;6253772.012579966
Point (871194.10212958522606641 6332858.35120615176856518);1125;6c9db560-457a-0771-0da4-4f9ffc96db0b;2b1357ab-a164-4ed2-a678-e58f0d4ee353;2022;185.7785281326501;0.04374509843562243;871194.1021295852;6332858.351206152
Point (768971.07905856112483889 6271340.15376951172947884);1127;3c9e049e-a7c6-6ea6-e083-43d92ce1430f;ca356d8e-84b3-4420-b679-2beea95a713e;2022;219.87792099495886;0.030112223441767505;768971.0790585611;6271340.153769512
Point (685351.61044498789124191 6188031.17628488317131996);1129;f1817462-a93c-a88d-08b7-ced0e6f9ded0;ae1b1ac6-6748-4fc3-b98f-fc1a607077cf;2022;249.42622272920136;0.004222843064102991;685351.6104449879;6188031.176284883
Point (973734.31153398018795997 6259041.30195082072168589);1130;21f20ecb-a9ca-19bf-708b-3905ab3a5af4;e121d121-700b-4693-b2d6-9623c33a98d2;2022;186.74095637432376;0.08423230570689534;973734.3115339802;6259041.301950821
Point (819292.60559976135846227 6304533.80262396298348904);1131;e2bc4ca0-b72b-2225-05f5-bcb33e8bb62b;476d90d775084bb9;2022;100;0.010971345453843909;819292.6055997614;6304533.802623963
Point (866324.78474246908444911 6338146.93234031740576029);1132;7c315363-369c-9d0f-bfaa-68fc84741987;ad4bfe32-17b9-4021-a677-4071c1897864;2022;100;0.001;866324.7847424691;6338146.932340317
Point (852516.91905714967288077 6344220.85396531596779823);1133;3f356903-ded0-9d95-58b8-53dda854b7f1;e12c19e5-6fe6-4351-8d85-4308ada0bff7;2022;184.59254617176362;0.07725873864160195;852516.9190571497;6344220.853965316
Point (706664.92539606569334865 6228262.59471488557755947);1134;44adad49-51e9-afe8-0ccb-57ee7259a214;cc2d5c57-c0a7-404c-933e-86eb1e700d5c;2022;159.57994578499412;0.27089587708011226;706664.9253960657;6228262.594714886
Point (796179.76960912242066115 6326859.83037398103624582);1135;d0210ded-f7dd-e4b3-3a4a-21a0b7388eef;476d90d775084bb9;2022;199.24846951872505;1;796179.7696091224;6326859.830373981
Point (768043.76043162343557924 6272300.44260776787996292);1136;cd5b2795-0579-10ef-084c-68119ebde306;b87c35cf-541a-4f70-84d2-aba1b142f952;2022;196.1395248158191;0.059426130532994996;768043.7604316234;6272300.442607768
Point (685341.32776002015452832 6188021.27565538138151169);1138;3496f030-cfd0-15d2-0643-46be55011e3d;ae1b1ac6-6748-4fc3-b98f-fc1a607077cf;2022;276.084173036185;0.0017767866583092878;685341.3277600202;6188021.275655381
Point (836811.79296935698948801 6327440.34931301791220903);1140;259ef651-1ec7-7056-00d4-d7f4b7c26fa6;e12c19e5-6fe6-4351-8d85-4308ada0bff7;2022;199.9973934585818;0.023722590984192948;836811.792969357;6327440.349313018
Point (855273.88037966680712998 6347536.86991908028721809);1141;94ac3932-0e6c-5740-476b-55a9a38e1ad0;e12c19e5-6fe6-4351-8d85-4308ada0bff7;2022;199.99855455381228;0.03721150100721248;855273.8803796668;6347536.86991908
Point (824023.57103535335045308 6304354.54757555667310953);1142;06c2be19-80db-8f12-c20e-56e7ccbe0f09;476d90d775084bb9;2022;194.18178386554524;0.020058160320111883;824023.5710353534;6304354.547575557
Point (824029.91358836530707777 6304357.32810129970312119);1143;2148f99d-89df-b00e-7136-b7bbd836022e;476d90d775084bb9;2022;191.95308172202877;0.029072814215151937;824029.9135883653;6304357.3281013
Point (768158.01298145088367164 6272562.2583717554807663);1144;70d1d318-20da-2082-f1e4-4d18284ccd8d;ca356d8e-84b3-4420-b679-2beea95a713e;2022;201.06379891107687;0.05571341812850393;768158.0129814509;6272562.2583717555
Point (796210.20161595812533051 6326849.60658441018313169);1145;c4657585-d924-e0aa-62b5-41a9ad1b2b9c;476d90d775084bb9;2022;196.85065507971217;0.06882051338805446;796210.2016159581;6326849.60658441
Point (973713.66991946019697934 6259076.56175962928682566);1149;9c44455b-b50a-7a2f-af72-8623e6a0d31d;e121d121-700b-4693-b2d6-9623c33a98d2;2022;186.8087609835665;0.46872089308620435;973713.6699194602;6259076.561759629
Point (841037.56598276901058853 6327156.28583932388573885);1150;5b4c5a37-bed6-5346-c65e-127fc68da63e;e12c19e5-6fe6-4351-8d85-4308ada0bff7;2022;199.9949734569076;0.017741399493441508;841037.565982769;6327156.285839324
Point (796174.79250981460791081 6326876.45281761512160301);1151;f346a10d-a284-be87-2218-48eb4fa20b46;476d90d775084bb9;2022;199.24846806546816;1;796174.7925098146;6326876.452817615
Point (749569.69535439915489405 6268222.20359028037637472);1153;7753fd55-b77b-41ff-319c-9487eababa30;5156578b-964e-4ca0-a2a6-bf87903bd7ef;2022;350;0.00400763157800827;749569.6953543992;6268222.20359028
Point (857401.28738961659837514 6345865.24958552233874798);1157;6bc1bea7-2f19-ff6d-5e9a-0b32fc6eb83e;b2dc1a22-5535-4fc5-8ffd-af678c24fd0d;2022;164.62526941916803;0.06471896260765236;857401.2873896166;6345865.249585522
Point (769167.64124774350784719 6271391.08485854137688875);1158;87b102df-e13c-59b3-cdab-8729f22c0a88;b87c35cf-541a-4f70-84d2-aba1b142f952;2022;202.64523882066104;0.04081107224912484;769167.6412477435;6271391.084858541
Point (823987.32083461154252291 6304340.32290390133857727);1160;178ce455-3b43-e8c7-5b97-11569a9e9e12;476d90d775084bb9;2022;175.0319800830526;0.036881540091748675;823987.3208346115;6304340.322903901
Point (832769.89557077432982624 6344832.91997341718524694);1161;f545f623-c0e2-5d0f-08f9-2aed2200bd54;cb836eaf-3397-4e36-a82f-c6646cfdde5e;2022;185.9463122069165;0.06582242198686947;832769.8955707743;6344832.919973417
Point (869425.97017291816882789 6332503.38291231635957956);1162;0ffdc08e-1e60-0310-90c0-ecf6652acc4f;ad4bfe32-17b9-4021-a677-4071c1897864;2022;100.74226154367243;0.00952834278959122;869425.9701729182;6332503.382912316
Point (800760.95013817970175296 6293443.43030984327197075);1164;f3e8f90d-2289-4cae-aab7-a56656370839;dda802e2-aa6d-4900-8440-3df167bc90c3;2022;199.99879477057092;0.03539907733098383;800760.9501381797;6293443.430309843
Point (695662.21004023239947855 6253767.20640779193490744);1165;f5447550-6544-444c-4892-ee461a3d8d42;5156578b-964e-4ca0-a2a6-bf87903bd7ef;2022;151.52137150498373;0.06974188544883174;695662.2100402324;6253767.206407792
Point (973710.81124908942729235 6259089.50504078064113855);1166;4024cfd0-6119-1181-c4d0-4e0aa0ed30c6;e121d121-700b-4693-b2d6-9623c33a98d2;2022;177.56911921367228;0.1206662166270216;973710.8112490894;6259089.505040781
Point (973726.55645712756086141 6259060.41385052353143692);1167;8e785e01-71d1-502c-4c7d-3340762605ef;e121d121-700b-4693-b2d6-9623c33a98d2;2022;177.34561566359497;0.11277164263945834;973726.5564571276;6259060.4138505235
Point (834541.58119705016724765 6330343.39278969541192055);1169;247305d0-00e8-2f1d-1263-0b5f46d6afcf;7163c733-5511-4c99-9346-7d631e8d7469;2022;196.8075639818661;0.04195230931247727;834541.5811970502;6330343.392789695
Point (768488.03208545979578048 6271838.25610755104571581);1170;acf26c69-4395-ac55-295a-3a0838adb431;b87c35cf-541a-4f70-84d2-aba1b142f952;2022;197.90557351396336;0.06180161255674366;768488.0320854598;6271838.256107551
Point (681693.60642290022224188 6238237.19169925898313522);1172;65f5a821-bc9a-cebb-9594-a53f346ca322;7ad63fb6-f010-4f70-a262-11c20e1310ee;2022;177.98141459972436;0.01794418812151283;681693.6064229002;6238237.191699259
Point (942750.83626422006636858 6252653.87588197644799948);1175;1fa03547-1021-05ba-0c62-7a1d3b7ef6cf;e121d121-700b-4693-b2d6-9623c33a98d2;2022;182.60530868946154;0.16675494589227557;942750.8362642201;6252653.875881976
Point (973772.32815150264650583 6259030.34545818250626326);1176;f8fb8d6d-c37d-1e8a-2691-32869956b79a;e121d121-700b-4693-b2d6-9623c33a98d2;2022;174.27548887055343;0.12506286599708685;973772.3281515026;6259030.3454581825
Point (973752.67820654658135027 6259018.29393519461154938);1177;5ea8ad1a-73b2-741d-cd3b-45d5e7e3201b;e121d121-700b-4693-b2d6-9623c33a98d2;2022;176.83956350140292;0.11891381107509848;973752.6782065466;6259018.293935195
Point (947592.59661489864811301 6277952.11068834271281958);1178;22a4abcc-d3a5-0e31-7d71-9a6b376ba3e5;46bbafcc-7173-477d-8549-4131dcf13ab9;2022;188.30998571146398;0.09553874622797937;947592.5966148986;6277952.110688343
Point (709028.23194627917837352 6233713.99549147114157677);1179;4b1ca6d6-ddd2-1438-cafa-98597ad7de56;cc2d5c57-c0a7-404c-933e-86eb1e700d5c;2022;193.2668637544797;0.052027230855139245;709028.2319462792;6233713.995491471
Point (951824.14439515501726419 6268306.8334102239459753);1180;37421b85-9192-59aa-dd05-b8369acfa42d;54321798-02fb-48f3-8208-07e4d9b39af6;2022;199.23574662511334;0.04025062974433657;951824.144395155;6268306.833410224
Point (857305.99576658802106977 6345980.4761667912825942);1181;dcfebc35-b31f-04bd-0f71-98782044c44b;b2dc1a22-5535-4fc5-8ffd-af678c24fd0d;2022;164.56785539638153;0.061836684279774214;857305.995766588;6345980.476166791
Point (693130.32726035127416253 6253433.55521784909069538);1182;8764f043-6818-2102-9a96-4670de3ede70;c28e45c4-eb52-43d6-9f45-f91536a52750;2022;199.9979890495779;0.03039215707759832;693130.3272603513;6253433.555217849
Point (828493.48973623313941061 6318024.62130843941122293);1183;85247cb4-78ae-3953-73bc-be21143158e5;eabe86b0fe6543e2;2022;100;0.01951452777427539;828493.4897362331;6318024.621308439
Point (973737.97549089917447418 6259039.16457092668861151);1184;39176314-1f96-64cf-3558-0f2d5039ffbb;e121d121-700b-4693-b2d6-9623c33a98d2;2022;178.66681851490148;0.099752062810337;973737.9754908992;6259039.164570927
Point (941901.61383252369705588 6251387.25115801766514778);1185;ea1880ce-9813-d38c-c1a4-6692e58edfea;e121d121-700b-4693-b2d6-9623c33a98d2;2022;202.38559549810338;0.057529801771751016;941901.6138325237;6251387.251158018
Point (941909.71786313410848379 6251397.05957789625972509);1187;06d5d731-a08e-5f83-47e2-f9683b209999;e121d121-700b-4693-b2d6-9623c33a98d2;2022;203.52004995790205;0.05978866487399602;941909.7178631341;6251397.059577896
Point (834547.23521220812108368 6330346.8980840602889657);1188;ad5f3fd6-cd7f-1b76-1d38-10042ba1fa45;7163c733-5511-4c99-9346-7d631e8d7469;2022;200.56824524111886;0.05395313918884735;834547.2352122081;6330346.89808406
Point (681673.25408932287245989 6238202.03526004776358604);1189;ef48c953-3ebd-a201-f919-cd847a84e422;7ad63fb6-f010-4f70-a262-11c20e1310ee;2022;194.18158507500527;0.024182045273791464;681673.2540893229;6238202.035260048
Point (863680.01402931963093579 6336672.56534784100949764);1190;56e43cae-cf1f-7801-6661-f96f765ddf27;e12c19e5-6fe6-4351-8d85-4308ada0bff7;2022;199.99921060781023;0.037841040554232624;863680.0140293196;6336672.565347841
Point (866399.89443792309612036 6338146.6243922021239996);1191;7eec58f8-22e5-0bf4-0aa0-66e96b44d778;2b1357ab-a164-4ed2-a678-e58f0d4ee353;2022;199.99644769396429;0.023200889552987138;866399.8944379231;6338146.624392202
Point (668079.52860781515482813 6182997.86417037714272738);1192;8ae6c322-a28a-a5e8-8ce3-bd71317ce774;ae1b1ac6-6748-4fc3-b98f-fc1a607077cf;2022;174.35497228393513;0.026201095318201757;668079.5286078152;6182997.864170377
Point (850104.04042597813531756 6337634.54527609143406153);1194;4da35d44-7355-0002-fb8b-4319c1db05b1;e12c19e5-6fe6-4351-8d85-4308ada0bff7;2022;183.29522634418657;0.07656191187544031;850104.0404259781;6337634.545276091
Point (708933.36752696405164897 6233758.12821980938315392);1196;d6215f0a-554b-b948-15bd-18143ff7685e;cc2d5c57-c0a7-404c-933e-86eb1e700d5c;2022;215.84723038303514;0.05279559271621109;708933.367526964;6233758.128219809
Point (919528.38055063656065613 6269827.52844968624413013);1198;02100e04-97ab-3f18-9d14-0dd1619bd179;bd19d6da93786dda;2022;178.83020823826067;0.06187598083801428;919528.3805506366;6269827.528449686
Point (844706.11354619916528463 6332173.47111063729971647);1200;89966a69-5348-17f8-6bde-6159a0ab4175;6c3c545f-a5c7-4ed6-9a6f-3012995b8b0b;2022;182.50018723879538;0.06853015679492087;844706.1135461992;6332173.471110637
Point (769535.51447331323288381 6293106.22542187757790089);1201;392923ae-1e25-1957-7e97-ee344a6cfb72;0eafbf73-d883-44b9-b485-ebf6a866bd9e;2022;350;0.001;769535.5144733132;6293106.225421878
Point (749601.85561908397357911 6268213.70570556446909904);1202;a83de36b-ecd5-558c-6611-4b8c9fea47d3;5156578b-964e-4ca0-a2a6-bf87903bd7ef;2022;100;0.005772837773500474;749601.855619084;6268213.7057055645
Point (831399.78986512497067451 6346173.56939848326146603);1203;81f4fd74-f8a7-8eec-267c-af30b65f7d4b;e12c19e5-6fe6-4351-8d85-4308ada0bff7;2022;168.41251854838183;0.05164484592051679;831399.789865125;6346173.569398483
Point (714743.42249007208738476 6236923.40107376500964165);1206;e9464a33-84cf-13d6-5560-8a346ff79d8d;cc2d5c57-c0a7-404c-933e-86eb1e700d5c;2022;208.36718305739967;0.09803554609516538;714743.4224900721;6236923.401073765
Point (955107.76909825601615012 6239843.69913388043642044);1207;f63b63e0-8879-b2ac-33be-79e0f209c91a;54321798-02fb-48f3-8208-07e4d9b39af6;2022;228.0107018375913;0.047500280864762635;955107.769098256;6239843.69913388
Point (702921.08442398381885141 6250295.93931095208972692);1208;3eacea84-eabf-fbbe-e829-60545441a7cc;a61645e9-29f2-4055-9d87-82af061bf59a;2022;209.30766663436685;0.035480550082004306;702921.0844239838;6250295.939310952
Point (806673.22215199843049049 6288308.29285170882940292);1210;be571921-11e6-6ecc-b7df-4541af750c7f;1f29cd47-378c-44b9-af7d-9ca2be0af4c9;2022;350;0.0038303916804638474;806673.2221519984;6288308.292851709
Point (858134.63537023332901299 6343937.1083388552069664);1211;ec339bf7-8300-512c-3f25-a409f73ba884;e12c19e5-6fe6-4351-8d85-4308ada0bff7;2022;174.25284774336868;0.09653937842574009;858134.6353702333;6343937.108338855
Point (867236.0036940403515473 6334468.97724601346999407);1214;046bd68c-80be-90d7-da99-feb3ee1734e9;2b1357ab-a164-4ed2-a678-e58f0d4ee353;2022;199.9955065959722;0.019609019159459586;867236.0036940404;6334468.9772460135
Point (973735.86719133239239454 6259094.4861744586378336);1215;aa0348e5-f65f-e316-7dd5-12938593e526;e121d121-700b-4693-b2d6-9623c33a98d2;2022;178.9005532851275;0.08730107136762467;973735.8671913324;6259094.486174459
Point (863398.85842438321560621 6336692.77600067667663097);1217;5042b2c7-a8bc-22fe-d247-8b40cc6a26cf;a6b5f795-afa9-4187-94b7-76003c160d82;2022;199.9951804913821;0.01401344530540377;863398.8584243832;6336692.776000677
Point (746064.72842497855890542 6290298.84853469207882881);1218;3f321152-7849-d9d0-675d-2ee259a81628;b5812893-8410-4245-8d8b-adc006768314;2022;185.41968943950707;0.16269643470363143;746064.7284249786;6290298.848534692
Point (857260.04476117843296379 6357808.59022113494575024);1219;85daab02-0e0a-e21b-d6b3-4e3f45c15466;e12c19e5-6fe6-4351-8d85-4308ada0bff7;2022;199.9928994049905;0.002545944622461685;857260.0447611784;6357808.590221135
Point (770227.63885323144495487 6270649.4099062466993928);1220;1287ae3f-c190-0633-205e-a85c924d5df6;ca356d8e-84b3-4420-b679-2beea95a713e;2022;194.54988338998143;0.03639876319624107;770227.6388532314;6270649.409906247
Point (941909.93129801272880286 6251351.5873744348064065);1221;2c728895-61b7-7882-87b0-b1568928abc2;e121d121-700b-4693-b2d6-9623c33a98d2;2022;185.52234472533414;0.08876953234853448;941909.9312980127;6251351.587374435
Point (941914.76225278619676828 6251382.76638917066156864);1222;219672bc-89bd-ae6d-a68b-bf5083ba6283;e121d121-700b-4693-b2d6-9623c33a98d2;2022;186.9390042158762;0.06991356513261703;941914.7622527862;6251382.766389171
Point (796192.84297956107184291 6326875.43068393599241972);1223;5980dabb-e76b-16a2-6e3e-b05ad0ea985e;476d90d775084bb9;2022;181.01113753251755;0.0663394032640595;796192.8429795611;6326875.430683936
Point (941905.72544243407901376 6251376.23552124202251434);1224;4d2d41ac-fc18-98a8-46d5-32d6a31ae6f1;e121d121-700b-4693-b2d6-9623c33a98d2;2022;187.16497091822583;0.06001158391526209;941905.7254424341;6251376.235521242
Point (870304.68312825029715896 6400615.7172681987285614);1225;1eac3d76-ff1c-aa70-f395-ba170b68999a;f281c25a-4dc4-44c1-aa55-41a08aa49c18;2022;198.56131868040922;0.07527382861766171;870304.6831282503;6400615.717268199
Point (858125.33678514161147177 6343935.65000269655138254);1226;efe39d60-c203-549c-2469-f9560ee15fb8;e12c19e5-6fe6-4351-8d85-4308ada0bff7;2022;176.0830365433415;0.10786420291045089;858125.3367851416;6343935.650002697
Point (941911.08711199916433543 6251336.90033674333244562);1227;444f6d2d-d1f7-7d70-792f-88e37b505f81;e121d121-700b-4693-b2d6-9623c33a98d2;2022;180.29866366051874;0.19984977565492124;941911.0871119992;6251336.900336743
Point (768069.8839951982954517 6272393.07018569018691778);1229;efb082f6-d2d1-af74-369a-47bfb5853873;b87c35cf-541a-4f70-84d2-aba1b142f952;2022;202.11553616401812;0.04436851958408939;768069.8839951983;6272393.07018569
Point (867189.43013921100646257 6334476.0366969108581543);1232;2119d957-9438-62a1-1767-ea2cfd986bfd;2b1357ab-a164-4ed2-a678-e58f0d4ee353;2022;181.07853358365614;0.05252030869218732;867189.430139211;6334476.036696911
Point (973715.55783465807326138 6259076.37923170905560255);1233;efd5482d-6d4f-415e-e030-bd4de4ddcef4;e121d121-700b-4693-b2d6-9623c33a98d2;2022;205.79502763052955;0.055446850332308145;973715.5578346581;6259076.379231709
Point (818849.7708820856641978 6311085.5305818198248744);1234;a178c569-62e0-7379-1d77-2d5b1841e2b1;a73c5c1dba696f08;2022;190.3956429394107;0.07642970758813945;818849.7708820857;6311085.53058182
Point (685389.0435543330386281 6188035.43264102004468441);1235;9a84faa0-3bc6-5d9f-f06d-873270788bf4;ae1b1ac6-6748-4fc3-b98f-fc1a607077cf;2022;199.99581156407908;0.004148033846121184;685389.043554333;6188035.43264102
Point (973716.11735738138668239 6259093.71148551069200039);1236;d57386ba-d096-cfa4-ae4a-f2a3a91b7c58;e121d121-700b-4693-b2d6-9623c33a98d2;2022;180.42412718272436;0.1917816270133322;973716.1173573814;6259093.711485511
Point (768073.38382904091849923 6272368.05318249762058258);1237;65280548-e392-e2bb-d268-a4b82267aee7;b87c35cf-541a-4f70-84d2-aba1b142f952;2022;203.13776817380247;0.05067530667412369;768073.3838290409;6272368.053182498
Point (973752.76678261056076735 6259021.19270413927733898);1239;fbba2817-f8b7-7e85-43b5-d574c47a3e80;e121d121-700b-4693-b2d6-9623c33a98d2;2022;173.37781652240898;0.11107003760950544;973752.7667826106;6259021.192704139
Point (950047.10020574030932039 6277851.48358597699552774);1240;124ef322-80a0-f913-479e-48c7a523b439;54321798-02fb-48f3-8208-07e4d9b39af6;2022;182.46944702950935;0.04102895954327624;950047.1002057403;6277851.483585977
Point (768568.92332373128738254 6271728.86100263707339764);1242;932d5660-0aa9-62b9-a1e1-d8653efbad21;ca356d8e-84b3-4420-b679-2beea95a713e;2022;201.64709842621488;0.05776590752110957;768568.9233237313;6271728.861002637
Point (709450.85999729274772108 6235525.66889734379947186);1244;5f36f3a6-a853-8720-72f1-37d34f0b5383;cd3ac534-a9f8-4879-9167-5411b981202d;2022;350;0.008385713420215796;709450.8599972927;6235525.668897344
Point (833781.78577064233832061 6325004.02460495196282864);1245;3ff1c1bd-199f-7bcf-d783-e42050f7ff62;7163c733-5511-4c99-9346-7d631e8d7469;2022;171.86779658210818;0.07755319973722387;833781.7857706423;6325004.024604952
Point (973724.74202821403741837 6259064.05005841795355082);1246;0fe9a03a-eac2-40ba-b9d1-478ffca29967;e121d121-700b-4693-b2d6-9623c33a98d2;2022;179.91925493688532;0.11120498440866745;973724.742028214;6259064.050058418
Point (710053.30822405079379678 6226927.38218939211219549);1247;5b615ce9-b5cb-b184-e810-47a8c77788e2;cc2d5c57-c0a7-404c-933e-86eb1e700d5c;2022;199.9999969207612;0.04866250794658452;710053.3082240508;6226927.382189392
Point (692149.46381123014725745 6180628.89823522139340639);1249;dca459fc-5632-2c5b-ec02-361d3f70bfd1;ae1b1ac6-6748-4fc3-b98f-fc1a607077cf;2022;199.9946689860267;0.010473987736561;692149.4638112301;6180628.898235221
Point (769076.63660219789016992 6271397.71619712375104427);1250;badd31f5-ac28-0e32-ba3b-2761d20899eb;b87c35cf-541a-4f70-84d2-aba1b142f952;2022;196.36145902443224;0.044237094872116925;769076.6366021979;6271397.716197124
Point (668991.1736458312952891 6247027.22506521083414555);1252;235109a0-f4bd-978b-aa3a-5bd6f71c5d42;7ad63fb6-f010-4f70-a262-11c20e1310ee;2022;190.00818692010648;0.019083204176558496;668991.1736458313;6247027.225065211
Point (709257.25441872014198452 6234602.62012983299791813);1257;230e8438-cbc0-08c7-b99b-7b5dc95a8153;cc2d5c57-c0a7-404c-933e-86eb1e700d5c;2022;211.34625349162928;0.05546946886788763;709257.2544187201;6234602.620129833
Point (769484.00325097143650055 6293039.82487830519676208);1258;d4ef1d26-f9a2-c467-3631-fc9ef5191141;0eafbf73-d883-44b9-b485-ebf6a866bd9e;2022;100;0.001;769484.0032509714;6293039.824878305
Point (850785.20655646454542875 6354875.54347776249051094);1259;9fb9f878-286f-a0e5-655b-a8f7202d368d;124957ca-b92f-4c15-8e7c-f63381b988b6;2022;168.90220989588985;0.08421327335122834;850785.2065564645;6354875.5434777625
Point (799721.67052132124081254 6294299.36557824071496725);1260;c75dc34a-5722-3407-4351-e0064a9f52f4;dda802e2-aa6d-4900-8440-3df167bc90c3;2022;172.1862424890115;0.06819290173023751;799721.6705213212;6294299.365578241
Point (828117.47752858407329768 6319862.26087119989097118);1261;cf9895c0-f7ee-6afc-e8a2-f662ffe77f2a;eabe86b0fe6543e2;2022;174.34826363462736;0.13539251089459287;828117.4775285841;6319862.2608712
Point (834664.6027863877825439 6339064.48622657265514135);1263;1f93c76a-4df5-a2d0-d965-c6cf0592c4aa;cb836eaf-3397-4e36-a82f-c6646cfdde5e;2022;173.83034459235597;0.10370812925983096;834664.6027863878;6339064.486226573
Point (872012.1548695556120947 6332233.58242554217576981);1264;03663d22-8348-8990-396c-39ac0eca12f4;2b1357ab-a164-4ed2-a678-e58f0d4ee353;2022;165.28157235371907;0.03880885442413078;872012.1548695556;6332233.582425542
Point (681707.53299781738314778 6238315.47266076318919659);1266;e42bedaf-e4d7-2ccf-3bd8-c6156dc196ab;7ad63fb6-f010-4f70-a262-11c20e1310ee;2022;211.74442271404547;0.014143895946267627;681707.5329978174;6238315.472660763
Point (796182.97741657274309546 6326836.01732190977782011);1267;fdd5f220-2e24-143e-ee97-63b7cad7cb79;476d90d775084bb9;2022;173.82703487757396;0.06483137850223779;796182.9774165727;6326836.01732191
Point (685330.95768573600798845 6188027.03774749208241701);1268;2a1a5d0b-1222-18f1-7fdb-23d39203bba1;ae1b1ac6-6748-4fc3-b98f-fc1a607077cf;2022;199.99709354963878;0.00498962829944894;685330.957685736;6188027.037747492
Point (695656.73507839045487344 6253778.56487517617642879);1269;bca75e1d-faf6-58fd-a34d-efc987a119f3;5156578b-964e-4ca0-a2a6-bf87903bd7ef;2022;163.24987630263047;0.11272605543558746;695656.7350783905;6253778.564875176
Point (659456.21267678320873529 6243833.74203170649707317);1271;67ad2757-46a8-afde-7be7-5d6c077ec57c;7ad63fb6-f010-4f70-a262-11c20e1310ee;2022;174.98678980865623;0.05877046950508262;659456.2126767832;6243833.7420317065
Point (749570.13645665149670094 6268232.42545198928564787);1273;004fb008-56bd-e6a5-607b-e5c370955e78;5156578b-964e-4ca0-a2a6-bf87903bd7ef;2022;231.97419626538624;0.02354597864475378;749570.1364566515;6268232.425451989
Point (766491.8963759500766173 6296797.46770263370126486);1274;80d4f871-431b-f9a3-0072-33d5c2f74408;765ae442-a367-4984-b766-50e955e796e7;2022;170.56354463238543;0.07599581310280067;766491.8963759501;6296797.467702634
Point (706554.90503907622769475 6228297.2213820219039917);1275;e9d7d8bf-6240-db45-5478-3fd64534ed1b;cc2d5c57-c0a7-404c-933e-86eb1e700d5c;2022;200.56009428900686;0.055449224674788515;706554.9050390762;6228297.221382022
Point (808560.66100000950973481 6320067.13499295897781849);1277;b343f186-2180-61e3-842b-763900755b40;6e6b6bf3-8b23-45e5-a191-bd8f4b31e8a0;2022;100;0.011253296060407997;808560.6610000095;6320067.134992959
Point (796188.53108326625078917 6326849.51055289246141911);1279;ff06beab-cf35-bbbe-8989-e46955503382;476d90d775084bb9;2022;178.3785696706549;0.08915598733316804;796188.5310832663;6326849.510552892
Point (801207.22972731397021562 6356706.26281820330768824);1280;26613ff8-cc31-9344-3fb9-a80505f70231;850a2c01-0869-464e-8901-26db68aca3c9;2022;168.63754765682378;0.06009926221181271;801207.229727314;6356706.262818203
Point (681710.29707373166456819 6238252.32299245614558458);1282;84ed5a48-0555-fb00-29cb-ceb2edbbccec;7ad63fb6-f010-4f70-a262-11c20e1310ee;2022;175.79914773951086;0.03286994632225791;681710.2970737317;6238252.322992456
Point (950038.36405134340748191 6277854.78605828434228897);1283;6fac9818-7c05-4d79-5088-4d8c3b4f4dd3;54321798-02fb-48f3-8208-07e4d9b39af6;2022;178.26483672455387;0.07672883943838991;950038.3640513434;6277854.786058284
Point (708057.36415720649529248 6251332.54709863290190697);1285;7becd3a6-08d9-291f-d873-d479f29e12e9;a61645e9-29f2-4055-9d87-82af061bf59a;2022;192.8705224595811;0.07779934414488322;708057.3641572065;6251332.547098633
Point (695641.13504997431300581 6253752.82858534157276154);1286;17995b8f-1a62-1386-a716-e747d83e28d7;5156578b-964e-4ca0-a2a6-bf87903bd7ef;2022;163.68547736072904;0.10915092342879143;695641.1350499743;6253752.828585342
Point (828429.17153983644675463 6318362.46325410343706608);1287;5c0ec394-842d-fe33-71b4-6f674a3be6d6;eabe86b0fe6543e2;2022;100;0.029822991417935964;828429.1715398364;6318362.463254103
Point (868204.34834615152794868 6332639.66282652877271175);1289;f5fd8d40-7b2e-3d3b-9ff6-762e9e088852;ad4bfe32-17b9-4021-a677-4071c1897864;2022;100;0.0028586270729619007;868204.3483461515;6332639.662826529
Point (796178.38460354541894048 6326884.32674602512270212);1290;6b30eb8a-8f6a-cd1c-e75e-3b833ef163b1;476d90d775084bb9;2022;199.55765402615611;1;796178.3846035454;6326884.326746025
